address/city,address/state,address/zipcode,bathrooms,bedrooms,livingArea,yearBuilt,price
Dallas,TX,75219,3.0,3.0,2675.0,2002.0,3650
Dallas,TX,75228,2.0,3.0,1662.0,1962.0,2500
Dallas,TX,75219,1.5,1.0,879.0,1953.0,1450
Dallas,TX,75228,2.0,3.0,1662.0,1962.0,2500
Dallas,TX,75252,2.5,3.0,1940.0,1995.0,1995
Dallas,TX,75243,2.0,3.0,1156.0,1974.0,1475
Dallas,TX,75252,2.5,4.0,1853.0,1984.0,2095
Dallas,TX,75243,2.0,3.0,1156.0,1974.0,1475
Dallas,TX,75219,1.5,1.0,879.0,1953.0,1450
Dallas,TX,75223,1.0,2.0,1330.0,1930.0,1995
Dallas,TX,75208,1.0,2.0,4152.0,1921.0,1000
Dallas,TX,75223,1.0,2.0,1330.0,1930.0,1995
Dallas,TX,75252,2.5,4.0,1853.0,1984.0,2095
Dallas,TX,75218,2.0,3.0,1700.0,1954.0,2300
Dallas,TX,75244,3.0,4.0,2356.0,1964.0,3200
Dallas,TX,75218,2.0,3.0,1700.0,1954.0,2300
Dallas,TX,75208,1.0,2.0,4152.0,1921.0,1000
Dallas,TX,75253,2.0,4.0,1757.0,2015.0,1750
Dallas,TX,75219,1.0,1.0,962.0,,1624
Dallas,TX,75253,2.0,4.0,1757.0,2015.0,1750
Dallas,TX,75244,3.0,4.0,2356.0,1964.0,3200
Dallas,TX,75218,2.0,2.0,1495.0,1968.0,1500
Dallas,TX,75254,1.5,1.0,1000.0,,1500
Dallas,TX,75218,2.0,2.0,1495.0,1968.0,1500
Dallas,TX,75219,1.0,1.0,962.0,,1624
Dallas,TX,75214,1.0,1.0,894.0,1909.0,1250
Dallas,TX,75206,2.5,2.0,1830.0,2008.0,2800
Dallas,TX,75214,1.0,1.0,894.0,1909.0,1250
Dallas,TX,75254,1.5,1.0,1000.0,,1500
Dallas,TX,75206,1.0,1.0,650.0,1962.0,900
Dallas,TX,75229,2.5,3.0,2208.0,1959.0,3000
Dallas,TX,75206,1.0,1.0,650.0,1962.0,900
Dallas,TX,75206,2.5,2.0,1830.0,2008.0,2800
Dallas,TX,75214,1.0,1.0,540.0,1957.0,995
Dallas,TX,75212,2.0,3.0,1657.0,2017.0,1995
Dallas,TX,75214,1.0,1.0,540.0,1957.0,995
Dallas,TX,75229,2.5,3.0,2208.0,1959.0,3000
Dallas,TX,75214,1.0,1.0,800.0,,1400
Dallas,TX,75235,2.5,2.0,1700.0,2013.0,2500
Dallas,TX,75214,1.0,1.0,800.0,,1400
Dallas,TX,75212,2.0,3.0,1657.0,2017.0,1995
Dallas,TX,75210,1.0,2.0,1200.0,1925.0,900
Dallas,TX,75204,1.0,2.0,1578.0,1997.0,1850
Dallas,TX,75210,1.0,2.0,1200.0,1925.0,900
Dallas,TX,75235,2.5,2.0,1700.0,2013.0,2500
Dallas,TX,75228,1.0,3.0,1108.0,1953.0,1750
Dallas,TX,75287,2.0,3.0,1881.0,1985.0,1950
Dallas,TX,75228,1.0,3.0,1108.0,1953.0,1750
Dallas,TX,75204,1.0,2.0,1578.0,1997.0,1850
Dallas,TX,75246,2.0,2.0,1042.0,,1650
Dallas,TX,75204,2.0,2.0,1300.0,1985.0,2250
Dallas,TX,75246,2.0,2.0,1042.0,,1650
Dallas,TX,75209,1.0,2.0,777.0,1944.0,1500
Dallas,TX,75231,5.0,4.0,3837.0,1981.0,4200
