address/city,address/state,address/zipcode,bathrooms,bedrooms,livingArea,yearBuilt,price
Los Angeles,CA,90710,2.0,3.0,1400.0,,2900
Los Angeles,CA,90061,1.0,1.0,650.0,1947.0,1800
Los Angeles,CA,90272,2.5,3.0,2243.0,1960.0,13000
Los Angeles,CA,91316,3.5,3.0,2100.0,1948.0,4400
Los Angeles,CA,90045,1.0,1.0,690.0,,1790
Los Angeles,CA,91403,8.0,8.0,7000.0,1948.0,18500
Los Angeles,CA,90732,3.5,4.0,1595.0,1976.0,3195
Los Angeles,CA,90003,2.0,3.0,1178.0,2008.0,2600
Los Angeles,CA,91436,2.0,3.0,1465.0,1949.0,4150
Los Angeles,CA,90049,4.5,4.0,3050.0,1963.0,29000
Los Angeles,CA,90011,3.0,5.0,,,3000
Los Angeles,CA,90045,2.0,2.0,845.0,,2350
Los Angeles,CA,90731,1.0,1.0,675.0,1980.0,1275
Los Angeles,CA,90272,2.0,3.0,1687.0,1939.0,8950
Los Angeles,CA,91436,5.0,6.0,7805.0,2005.0,24000
Los Angeles,CA,91423,2.0,2.0,1415.0,1952.0,4200
Los Angeles,CA,90037,2.0,3.0,1900.0,1908.0,2800
Los Angeles,CA,90003,1.0,2.0,,,4000
Los Angeles,CA,90501,2.5,3.0,1200.0,2006.0,2500
Los Angeles,CA,90008,1.0,1.0,,,1400
Los Angeles,CA,91403,1.0,1.0,600.0,,1995
Los Angeles,CA,90003,3.0,5.0,1850.0,2017.0,3200
Los Angeles,CA,91316,2.0,3.0,1004.0,1949.0,3099
Los Angeles,CA,90717,2.0,3.0,1831.0,1972.0,3500
Los Angeles,CA,90049,5.5,4.0,5443.0,1991.0,17000
Los Angeles,CA,90003,1.0,1.0,600.0,1955.0,1668
Los Angeles,CA,91401,2.0,3.0,1438.0,1947.0,3600
Los Angeles,CA,90008,1.0,2.0,1400.0,,1795
Los Angeles,CA,90501,2.0,2.0,900.0,,2050
Los Angeles,CA,91316,2.0,2.0,1442.0,1990.0,2950
Los Angeles,CA,90272,4.5,5.0,3800.0,2006.0,15000
Los Angeles,CA,90003,2.0,3.0,1350.0,2001.0,2641
Los Angeles,CA,91604,1.0,2.0,1200.0,,2300
Los Angeles,CA,90232,1.0,1.0,700.0,,1795
Los Angeles,CA,90731,4.0,5.0,2600.0,1960.0,4950
Los Angeles,CA,91316,3.0,2.0,1450.0,2007.0,2995
Los Angeles,CA,90003,1.0,3.0,,1985.0,2400
Los Angeles,CA,90044,1.0,1.0,,1911.0,1500
Los Angeles,CA,90049,4.0,4.0,4831.0,1984.0,13995
Los Angeles,CA,91423,4.0,5.0,2875.0,1989.0,8500
Los Angeles,CA,90731,1.0,2.0,1000.0,,2500
Los Angeles,CA,90061,2.0,3.0,2600.0,2008.0,2700
Los Angeles,CA,91403,1.0,1.0,600.0,1948.0,1695
Los Angeles,CA,90008,2.0,2.0,1170.0,2007.0,2800
Los Angeles,CA,90402,4.0,4.0,2092.0,1914.0,14500
Los Angeles,CA,90731,3.0,3.0,2516.0,1991.0,3900
Los Angeles,CA,91356,2.5,2.0,1411.0,1979.0,2500
Los Angeles,CA,90011,2.0,3.0,1190.0,,2650
Los Angeles,CA,91401,2.0,2.0,920.0,,2299
Los Angeles,CA,90034,1.0,,400.0,,1595
Los Angeles,CA,90731,2.0,3.0,1148.0,,2350
Los Angeles,CA,90272,3.0,4.0,2553.0,1946.0,12500
Los Angeles,CA,91316,3.0,4.0,3283.0,1962.0,16000
Los Angeles,CA,90003,1.0,1.0,1560.0,1925.0,1660
Los Angeles,CA,90710,1.0,2.0,893.0,1989.0,2000
Los Angeles,CA,90232,1.0,,,2012.0,1595
Los Angeles,CA,91411,2.0,2.0,947.0,1978.0,2295
Los Angeles,CA,91316,2.0,3.0,1400.0,1949.0,3200
Los Angeles,CA,90061,2.0,4.0,1500.0,2006.0,2800
Los Angeles,CA,90272,7.0,5.0,7200.0,2004.0,55000
Los Angeles,CA,90731,1.0,1.0,560.0,1918.0,1700
Los Angeles,CA,90037,1.0,2.0,1000.0,1923.0,2000
Los Angeles,CA,91436,6.5,6.0,8500.0,2018.0,30000
Los Angeles,CA,90011,2.0,4.0,1400.0,,2900
Los Angeles,CA,91604,2.0,2.0,1133.0,2005.0,2500
Los Angeles,CA,90272,2.0,2.0,1000.0,,5995
Los Angeles,CA,90037,1.0,1.0,,,1650
Los Angeles,CA,91423,2.5,2.0,1000.0,,2250
Los Angeles,CA,90710,1.5,2.0,,,2395
Los Angeles,CA,90047,1.0,3.0,,1980.0,1995
Los Angeles,CA,91436,3.0,2.0,1730.0,1981.0,3300
Los Angeles,CA,90272,2.0,3.0,1900.0,1924.0,9300
Los Angeles,CA,90003,2.0,3.0,1200.0,1954.0,2641
Los Angeles,CA,91411,2.0,2.0,900.0,,2195
Los Angeles,CA,90232,1.0,1.0,700.0,1947.0,2000
Los Angeles,CA,90732,1.5,2.0,1467.0,1951.0,3400
Los Angeles,CA,91436,2.0,3.0,1535.0,1952.0,4500
Los Angeles,CA,90011,1.0,2.0,2814.0,1922.0,1850
Los Angeles,CA,90402,6.0,6.0,5800.0,1940.0,45000
Los Angeles,CA,91356,2.5,3.0,1650.0,1979.0,2899
Los Angeles,CA,91423,3.0,4.0,1838.0,1941.0,6250
Los Angeles,CA,90501,2.0,2.0,,,2150
Los Angeles,CA,90034,1.0,,,,1300
Los Angeles,CA,90037,1.0,1.0,,,1650
Los Angeles,CA,91356,2.0,2.0,700.0,,2000
Los Angeles,CA,90272,2.0,3.0,1280.0,1950.0,6500
Los Angeles,CA,90045,1.0,2.0,800.0,,2500
Los Angeles,CA,90011,2.0,4.0,1456.0,2015.0,2650
Los Angeles,CA,91316,1.0,1.0,850.0,,1795
Los Angeles,CA,90731,3.0,3.0,1900.0,1978.0,2950
Los Angeles,CA,90016,1.5,2.0,867.0,1949.0,2950
Los Angeles,CA,91411,2.0,3.0,1502.0,1949.0,4700
Los Angeles,CA,90011,1.0,2.0,700.0,1935.0,2150
Los Angeles,CA,90731,1.0,2.0,850.0,,2150
Los Angeles,CA,91316,3.0,2.0,1564.0,1989.0,4200
Los Angeles,CA,90049,3.0,4.0,2149.0,1937.0,22500
Los Angeles,CA,90210,3.0,3.0,1404.0,1947.0,6995
Los Angeles,CA,90011,1.0,2.0,800.0,1980.0,2000
